Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLine_Html,CountLine_Javascript,CountLine_Php,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCode_Javascript,CountLineCode_Php,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Public Function,"i18n.phonenumbers.PhoneNumber.prototype.getPreferredDomesticCarrierCode",,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,0,,0,,3,3,,1,,1,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumber.prototype.getPreferredDomesticCarrierCodeOrDefault",,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,0,,0,,3,3,,1,,1,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumber.prototype.getRawInput",,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,0,,0,,3,3,,1,,1,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumber.prototype.getRawInputOrDefault",,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,0,,0,,3,3,,1,,1,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumber.prototype.hasCountryCode",,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,0,,0,,3,3,,0,,0,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumber.prototype.hasCountryCodeSource",,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,0,,0,,3,3,,0,,0,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumber.prototype.hasExtension",,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,0,,0,,3,3,,0,,0,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumber.prototype.hasItalianLeadingZero",,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,0,,0,,3,3,,0,,0,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumber.prototype.hasNationalNumber",,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,0,,0,,3,3,,0,,0,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumber.prototype.hasNumberOfLeadingZeros",,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,0,,0,,3,3,,0,,0,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumber.prototype.hasPreferredDomesticCarrierCode",,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,0,,0,,3,3,,0,,0,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumber.prototype.hasRawInput",,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,0,,0,,3,3,,0,,0,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumber.prototype.italianLeadingZeroCount",,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,0,,0,,3,3,,0,,0,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumber.prototype.nationalNumberCount",,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,0,,0,,3,3,,0,,0,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumber.prototype.numberOfLeadingZerosCount",,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,0,,0,,3,3,,0,,0,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumber.prototype.preferredDomesticCarrierCodeCount",,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,0,,0,,3,3,,0,,0,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumber.prototype.rawInputCount",,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,0,,0,,3,3,,0,,0,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumber.prototype.setCountryCode",,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,0,,0,,3,3,,0,,0,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumber.prototype.setCountryCodeSource",,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,0,,0,,3,3,,0,,0,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumber.prototype.setExtension",,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,0,,0,,3,3,,0,,0,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumber.prototype.setItalianLeadingZero",,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,0,,0,,3,3,,0,,0,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumber.prototype.setNationalNumber",,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,0,,0,,3,3,,0,,0,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumber.prototype.setNumberOfLeadingZeros",,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,0,,0,,3,3,,0,,0,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumber.prototype.setPreferredDomesticCarrierCode",,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,0,,0,,3,3,,0,,0,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumber.prototype.setRawInput",,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,0,,0,,3,3,,0,,0,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumberDesc",,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,0,,0,,3,3,,0,,0,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumberDesc.prototype.addPossibleLength",,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,0,,0,,3,3,,0,,0,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumberDesc.prototype.addPossibleLengthLocalOnly",,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,0,,0,,3,3,,0,,0,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumberDesc.prototype.clearExampleNumber",,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,0,,0,,3,3,,0,,0,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumberDesc.prototype.clearNationalNumberPattern",,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,0,,0,,3,3,,0,,0,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumberDesc.prototype.clearPossibleLength",,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,0,,0,,3,3,,0,,0,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumberDesc.prototype.clearPossibleLengthLocalOnly",,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,0,,0,,3,3,,0,,0,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumberDesc.prototype.exampleNumberCount",,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,0,,0,,3,3,,0,,0,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumberDesc.prototype.getDescriptor",,,,,,,,,,,,,,,,,,,,,,,,,,,38,,38,,0,,0,,37,37,,1,,1,,2,0,6,3,3,,3,3,,2,2,2,1,,,,,1,,2,2,2,1
Public Function,"i18n.phonenumbers.PhoneNumberDesc.prototype.getExampleNumber",,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,0,,0,,3,3,,1,,1,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumberDesc.prototype.getExampleNumberOrDefault",,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,0,,0,,3,3,,1,,1,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumberDesc.prototype.getNationalNumberPattern",,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,0,,0,,3,3,,1,,1,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumberDesc.prototype.getNationalNumberPatternOrDefault",,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,0,,0,,3,3,,1,,1,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumberDesc.prototype.getPossibleLength",,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,0,,0,,3,3,,1,,1,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumberDesc.prototype.getPossibleLengthLocalOnly",,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,0,,0,,3,3,,1,,1,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumberDesc.prototype.getPossibleLengthLocalOnlyOrDefault",,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,0,,0,,3,3,,1,,1,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumberDesc.prototype.getPossibleLengthOrDefault",,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,0,,0,,3,3,,1,,1,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumberDesc.prototype.hasExampleNumber",,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,0,,0,,3,3,,0,,0,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumberDesc.prototype.hasNationalNumberPattern",,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,0,,0,,3,3,,0,,0,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumberDesc.prototype.hasPossibleLength",,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,0,,0,,3,3,,0,,0,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumberDesc.prototype.hasPossibleLengthLocalOnly",,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,0,,0,,3,3,,0,,0,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumberDesc.prototype.nationalNumberPatternCount",,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,0,,0,,3,3,,0,,0,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumberDesc.prototype.possibleLengthArray",,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,0,,0,,3,3,,1,,1,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumberDesc.prototype.possibleLengthCount",,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,0,,0,,3,3,,0,,0,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumberDesc.prototype.possibleLengthLocalOnlyArray",,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,0,,0,,3,3,,1,,1,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumberDesc.prototype.possibleLengthLocalOnlyCount",,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,0,,0,,3,3,,0,,0,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumberDesc.prototype.setExampleNumber",,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,0,,0,,3,3,,0,,0,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumberDesc.prototype.setNationalNumberPattern",,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,0,,0,,3,3,,0,,0,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumberUtil",,,,,,,,,,,,,,,,,,,,,,,,,,,7,,7,,0,,0,,3,3,,4,,4,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumberUtil.convertAlphaCharactersInNumber",,,,,,,,,,,,,,,,,,,,,,,,,,,6,,6,,1,,1,,5,5,,0,,0,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumberUtil.copyCoreFieldsOnly_",,,,,,,,,,,,,,,,,,,,,,,,,,,16,,16,,0,,0,,14,14,,2,,2,,4,1,10,2,2,,8,8,,3,3,3,1,,,,,1,,3,3,3,1
Public Function,"i18n.phonenumbers.PhoneNumberUtil.createExtnPattern_",,,,,,,,,,,,,,,,,,,,,,,,,,,94,,94,,5,,5,,42,42,,47,,47,,1,0,20,19,19,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumberUtil.descHasData_",,,,,,,,,,,,,,,,,,,,,,,,,,,10,,10,,0,,0,,5,5,,5,,5,,1,0,2,1,1,,1,1,,1,1,4,1,,,,,0,,1,1,4,1
Public Function,"i18n.phonenumbers.PhoneNumberUtil.descHasPossibleNumberData_",,,,,,,,,,,,,,,,,,,,,,,,,,,6,,6,,0,,0,,4,4,,2,,2,,1,0,2,1,1,,1,1,,1,1,3,1,,,,,0,,1,1,3,1
Public Function,"i18n.phonenumbers.PhoneNumberUtil.extnDigits_",,,,,,,,,,,,,,,,,,,,,,,,,,,5,,5,,0,,0,,5,5,,0,,0,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumberUtil.extractPossibleNumber",,,,,,,,,,,,,,,,,,,,,,,,,,,25,,25,,2,,2,,18,18,,5,,5,,3,0,11,4,4,,7,7,,3,3,3,1,,,,,2,,3,3,3,1
Public Function,"i18n.phonenumbers.PhoneNumberUtil.getCountryMobileToken",,,,,,,,,,,,,,,,,,,,,,,,,,,5,,5,,0,,0,,5,5,,0,,0,,1,0,2,1,1,,1,1,,1,1,2,1,,,,,0,,1,1,2,1
Public Function,"i18n.phonenumbers.PhoneNumberUtil.getNumberDescByType_",,,,,,,,,,,,,,,,,,,,,,,,,,,28,,28,,1,,1,,27,27,,0,,0,,11,1,13,1,1,,12,12,,12,2,12,1,,,,,1,,12,2,12,1
Public Function,"i18n.phonenumbers.PhoneNumberUtil.getSupportedTypesForMetadata_",,,,,,,,,,,,,,,,,,,,,,,,,,,22,,22,,0,,0,,17,17,,5,,5,,1,0,10,4,4,,6,6,,1,1,1,1,,,,,0,,4,4,5,2
Unnamed Function,"i18n.phonenumbers.PhoneNumberUtil.getSupportedTypesForMetadata_.(unnamed_function_5)",,,,,,,,,,,,,,,,,,,,,,,,,,,15,,15,,0,,0,,11,11,,4,,4,,3,0,6,2,2,,4,4,,3,3,4,1,,,,,1,,3,3,4,1
Public Function,"i18n.phonenumbers.PhoneNumberUtil.isViablePhoneNumber",,,,,,,,,,,,,,,,,,,,,,,,,,,7,,7,,0,,0,,7,7,,0,,0,,2,0,4,1,1,,3,3,,2,2,2,1,,,,,1,,2,2,2,1
Public Function,"i18n.phonenumbers.PhoneNumberUtil.matchesEntirely",,,,,,,,,,,,,,,,,,,,,,,,,,,9,,9,,0,,0,,8,8,,1,,1,,2,0,5,2,2,,3,3,,3,3,4,1,,,,,1,,3,3,4,1
Public Function,"i18n.phonenumbers.PhoneNumberUtil.matchesPrefix",,,,,,,,,,,,,,,,,,,,,,,,,,,9,,9,,0,,0,,8,8,,1,,1,,2,0,5,2,2,,3,3,,3,3,4,1,,,,,1,,3,3,4,1
Public Function,"i18n.phonenumbers.PhoneNumberUtil.normalize",,,,,,,,,,,,,,,,,,,,,,,,,,,9,,9,,0,,0,,9,9,,0,,0,,2,0,4,1,1,,3,3,,2,2,2,1,,,,,1,,2,2,2,1
Public Function,"i18n.phonenumbers.PhoneNumberUtil.normalizeDiallableCharsOnly",,,,,,,,,,,,,,,,,,,,,,,,,,,7,,7,,1,,1,,6,6,,1,,1,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumberUtil.normalizeDigitsOnly",,,,,,,,,,,,,,,,,,,,,,,,,,,4,,4,,0,,0,,4,4,,0,,0,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumberUtil.normalizeHelper_",,,,,,,,,,,,,,,,,,,,,,,,,,,23,,23,,1,,1,,17,17,,5,,5,,4,1,13,5,5,,8,8,,4,4,4,1,,,,,3,,4,4,4,1
Public Function,"i18n.phonenumbers.PhoneNumberUtil.normalizeSB_",,,,,,,,,,,,,,,,,,,,,,,,,,,7,,7,,0,,0,,6,6,,1,,1,,1,0,4,2,2,,2,2,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.buildNationalNumberForParsing_",,,,,,,,,,,,,,,,,,,,,,,,,,,58,,58,,3,,3,,36,36,,19,,19,,8,1,18,8,8,,10,10,,6,6,6,1,,,,,3,,6,6,6,1
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.canBeInternationallyDialled",,,,,,,,,,,,,,,,,,,,,,,,,,,14,,14,,0,,0,,10,10,,4,,4,,2,0,6,3,3,,3,3,,2,2,2,1,,,,,1,,2,2,2,1
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.checkRegionForParsing_",,,,,,,,,,,,,,,,,,,,,,,,,,,8,,8,,0,,0,,7,7,,1,,1,,1,0,2,1,1,,1,1,,1,1,4,1,,,,,0,,1,1,4,1
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.chooseFormattingPatternForNumber_",,,,,,,,,,,,,,,,,,,,,,,,,,,26,,26,,1,,1,,19,19,,6,,6,,4,1,11,5,5,,6,6,,4,4,5,4,,,,,3,,4,4,5,4
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.extractCountryCode",,,,,,,,,,,,,,,,,,,,,,,,,,,25,,25,,1,,1,,20,20,,4,,4,,4,1,12,4,4,,8,8,,4,4,6,4,,,,,2,,4,4,6,4
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.format",,,,,,,,,,,,,,,,,,,,,,,,,,,54,,54,,2,,2,,30,30,,22,,22,,7,1,16,8,8,,8,8,,5,5,6,5,,,,,2,,5,5,6,5
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.formatByPattern",,,,,,,,,,,,,,,,,,,,,,,,,,,68,,68,,4,,4,,42,42,,22,,22,,5,1,22,11,11,,11,11,,5,5,5,1,,,,,3,,5,5,5,1
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.formatInOriginalFormat",,,,,,,,,,,,,,,,,,,,,,,,,,,124,,124,,1,,1,,82,82,,41,,41,,107,2,49,14,14,,35,35,,14,11,17,11,,,,,2,,14,11,17,11
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.formatNationalNumberWithCarrierCode",,,,,,,,,,,,,,,,,,,,,,,,,,,31,,31,,2,,2,,18,18,,11,,11,,2,0,10,7,7,,3,3,,2,2,2,1,,,,,1,,2,2,2,1
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.formatNationalNumberWithPreferredCarrierCode",,,,,,,,,,,,,,,,,,,,,,,,,,,12,,12,,0,,0,,8,8,,4,,4,,1,0,2,1,1,,1,1,,2,2,2,1,,,,,0,,2,2,2,1
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.formatNsnUsingPattern_",,,,,,,,,,,,,,,,,,,,,,,,,,,56,,56,,1,,1,,43,43,,12,,12,,6,1,17,7,7,,10,10,,4,4,9,1,,,,,2,,4,4,9,1
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.formatNsn_",,,,,,,,,,,,,,,,,,,,,,,,,,,20,,20,,1,,1,,14,14,,5,,5,,1,0,5,4,4,,1,1,,3,3,4,1,,,,,0,,3,3,4,1
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.formatNumberForMobileDialing",,,,,,,,,,,,,,,,,,,,,,,,,,,113,,113,,2,,2,,65,65,,46,,46,,9,1,27,9,9,,18,18,,13,13,24,4,,,,,5,,13,13,24,4
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.formatOutOfCountryCallingNumber",,,,,,,,,,,,,,,,,,,,,,,,,,,77,,77,,3,,3,,50,50,,24,,24,,10,1,24,10,10,,14,14,,9,9,9,6,,,,,2,,9,9,9,6
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.formatOutOfCountryKeepingAlphaChars",,,,,,,,,,,,,,,,,,,,,,,,,,,106,,106,,0,,0,,66,66,,40,,40,,35,2,35,13,13,,22,22,,12,12,13,8,,,,,3,,12,12,13,8
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.formattingRuleHasFirstGroupOnly",,,,,,,,,,,,,,,,,,,,,,,,,,,6,,6,,0,,0,,6,6,,0,,0,,1,0,2,1,1,,1,1,,1,1,2,1,,,,,0,,1,1,2,1
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.getCountryCodeForRegion",,,,,,,,,,,,,,,,,,,,,,,,,,,8,,8,,1,,1,,7,7,,0,,0,,2,0,4,1,1,,3,3,,2,2,2,1,,,,,1,,2,2,2,1
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.getCountryCodeForValidRegion_",,,,,,,,,,,,,,,,,,,,,,,,,,,10,,10,,1,,1,,8,8,,1,,1,,2,0,5,2,2,,3,3,,2,2,2,1,,,,,1,,2,2,2,1
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.getExampleNumber",,,,,,,,,,,,,,,,,,,,,,,,,,,6,,6,,1,,1,,5,5,,0,,0,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.getExampleNumberForNonGeoEntity",,,,,,,,,,,,,,,,,,,,,,,,,,,25,,25,,0,,0,,23,23,,2,,2,,4,1,10,4,4,,6,6,,4,4,4,4,,,,,3,,5,5,5,5
Unnamed Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.getExampleNumberForNonGeoEntity.numberTypeWithExampleNumber.(unnamed_function_6)",,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,0,,0,,3,3,,0,,0,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.getExampleNumberForType",,,,,,,,,,,,,,,,,,,,,,,,,,,18,,18,,1,,1,,15,15,,2,,2,,4,1,8,2,2,,6,6,,4,4,4,4,,,,,2,,4,4,4,4
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.getLengthOfGeographicalAreaCode",,,,,,,,,,,,,,,,,,,,,,,,,,,20,,20,,2,,2,,14,14,,4,,4,,4,1,9,2,2,,7,7,,4,4,5,4,,,,,1,,4,4,5,4
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.getLengthOfNationalDestinationCode",,,,,,,,,,,,,,,,,,,,,,,,,,,51,,51,,3,,3,,28,28,,20,,20,,16,1,17,5,5,,12,12,,6,6,6,4,,,,,2,,6,6,6,4
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.getMetadataForNonGeographicalRegion",,,,,,,,,,,,,,,,,,,,,,,,,,,4,,4,,1,,1,,3,3,,0,,0,,1,0,2,1,1,,1,1,,1,1,1,1,,,,,0,,1,1,1,1
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.getMetadataForRegion",,,,,,,,,,,,,,,,,,,,,,,,,,,25,,25,,1,,1,,21,21,,4,,4,,4,1,13,4,4,,9,9,,4,4,4,4,,,,,2,,4,4,4,4
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.getMetadataForRegionOrCallingCode_",,,,,,,,,,,,,,,,,,,,,,,,,,,7,,7,,0,,0,,7,7,,0,,0,,1,0,2,1,1,,1,1,,2,2,2,1,,,,,0,,2,2,2,1
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.getNationalSignificantNumber",,,,,,,,,,,,,,,,,,,,,,,,,,,20,,20,,1,,1,,13,13,,6,,6,,3,0,7,2,2,,5,5,,3,3,5,3,,,,,1,,3,3,5,3
Public Function,"i18n.phonenumbers.PhoneNumberUtil.prototype.getNddPrefixForRegion",,,,,,,,,,,,,,,,,,,,,,,,,,,20,,20,,0,,0,,15,15,,5,,5,,4,1,10,3,3,,7,7,,4,4,4,3,,,,,1,,4,4,4,3
