Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLine_Html,CountLine_Javascript,CountLine_Php,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCode_Javascript,CountLineCode_Php,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.getSameMobileAndFixedLinePattern()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,0,,,,1,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.getSharedCost()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,,,,0,,,,1,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.getShortCode()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,,0,,,,1,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.getSmsServices()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,,,0,,,,1,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.getStandardRate()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,,,0,,,,1,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.getTollFree()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,,,,0,,,,1,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.getUan()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,,0,,,,1,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.getVoicemail()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,,0,,,,1,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.getVoip()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,,0,,,,1,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.hasCarrierSpecific()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,,,,1,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.hasCountryCode()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,,,,1,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.hasEmergency()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,0,,,,1,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.hasFixedLine()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,,,,1,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.hasGeneralDesc()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,,,0,,,,1,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.hasId()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,,,,1,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.hasInternationalPrefix()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,,,,1,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.hasLeadingDigits()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,0,,,,1,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.hasLeadingZeroPossible()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,,,,1,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.hasMainCountryForCode()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,,,,1,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.hasMobile()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,,,,1,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.hasMobileNumberPortableRegion()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,,,,1,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.hasNationalPrefix()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,,,0,,,,1,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.hasNationalPrefixForParsing()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,0,,,,1,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.hasNationalPrefixTransformRule()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,,,,1,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.hasNoInternationalDialling()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,,,,1,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.hasPager()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,,,,1,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.hasPersonalNumber()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,,,,1,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.hasPreferredExtnPrefix()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,0,,,,1,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.hasPreferredInternationalPrefix()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,0,,,,1,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.hasPremiumRate()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,,,,1,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.hasSameMobileAndFixedLinePattern()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,,,,1,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.hasSharedCost()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,,,,1,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.hasShortCode()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,0,,,,1,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.hasSmsServices()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,,,,1,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.hasStandardRate()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,,,,1,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.hasTollFree()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,,,,1,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.hasUan()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,,,,1,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.hasVoicemail()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,,,,1,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.hasVoip()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,,,,1,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.intlNumberFormatSize()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,,,,1,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.intlNumberFormats()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,,,,0,,,,3,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.isLeadingZeroPossible()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,,,,1,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.isMainCountryForCode()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,,,,1,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.isMobileNumberPortableRegion()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,0,,,,1,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Static Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.newBuilder()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.numberFormatSize()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,,,,1,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.numberFormats()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,,,,0,,,,3,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.readExternal(ObjectInput)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,160,,,,13,,,,147,,,24,120,0,,,,38,33554432,8,99,125,26,,,99,,,26,26,26,1,0,,,,,0,,1,0,,,0.00,26,26,26,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.setCarrierSpecific(PhoneNumberDesc)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,,,,0,,,,8,,,1,5,0,,,,3,2,0,4,6,1,,,5,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.setCountryCode(int)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,,,0,,,,5,,,1,3,0,,,,3,1,0,3,4,1,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.setEmergency(PhoneNumberDesc)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,,,,0,,,,8,,,1,5,0,,,,3,2,0,4,6,1,,,5,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.setFixedLine(PhoneNumberDesc)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,,,,0,,,,8,,,1,5,0,,,,3,2,0,4,6,1,,,5,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.setGeneralDesc(PhoneNumberDesc)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,,,,0,,,,8,,,1,5,0,,,,3,2,0,4,6,1,,,5,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.setId(String)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,,,,0,,,,5,,,1,3,0,,,,3,1,0,3,4,1,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.setInternationalPrefix(String)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,,,,0,,,,5,,,1,3,0,,,,3,1,0,3,4,1,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.setLeadingDigits(String)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,,,0,,,,5,,,1,3,0,,,,3,1,0,3,4,1,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.setLeadingZeroPossible(boolean)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,,,0,,,,5,,,1,3,0,,,,3,1,0,3,4,1,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.setMainCountryForCode(boolean)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,,,0,,,,5,,,1,3,0,,,,3,1,0,3,4,1,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.setMobile(PhoneNumberDesc)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,,,,0,,,,8,,,1,5,0,,,,3,2,0,4,6,1,,,5,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.setMobileNumberPortableRegion(boolean)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,,,0,,,,5,,,1,3,0,,,,3,1,0,3,4,1,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.setNationalPrefix(String)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,,,0,,,,5,,,1,3,0,,,,3,1,0,3,4,1,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.setNationalPrefixForParsing(String)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,,,,0,,,,5,,,1,3,0,,,,3,1,0,3,4,1,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.setNationalPrefixTransformRule(String)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,,,,0,,,,5,,,1,3,0,,,,3,1,0,3,4,1,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.setNoInternationalDialling(PhoneNumberDesc)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,,,,0,,,,8,,,1,5,0,,,,3,2,0,4,6,1,,,5,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.setPager(PhoneNumberDesc)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,,,,0,,,,8,,,1,5,0,,,,3,2,0,4,6,1,,,5,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.setPersonalNumber(PhoneNumberDesc)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,,,,0,,,,8,,,1,5,0,,,,3,2,0,4,6,1,,,5,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.setPreferredExtnPrefix(String)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,,,0,,,,5,,,1,3,0,,,,3,1,0,3,4,1,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.setPreferredInternationalPrefix(String)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,,,0,,,,5,,,1,3,0,,,,3,1,0,3,4,1,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.setPremiumRate(PhoneNumberDesc)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,,,,0,,,,8,,,1,5,0,,,,3,2,0,4,6,1,,,5,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.setSameMobileAndFixedLinePattern(boolean)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,,,0,,,,5,,,1,3,0,,,,3,1,0,3,4,1,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.setSharedCost(PhoneNumberDesc)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,,,,0,,,,8,,,1,5,0,,,,3,2,0,4,6,1,,,5,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.setShortCode(PhoneNumberDesc)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,,,,0,,,,8,,,1,5,0,,,,3,2,0,4,6,1,,,5,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.setSmsServices(PhoneNumberDesc)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,,,,0,,,,8,,,1,5,0,,,,3,2,0,4,6,1,,,5,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.setStandardRate(PhoneNumberDesc)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,,,,0,,,,8,,,1,5,0,,,,3,2,0,4,6,1,,,5,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.setTollFree(PhoneNumberDesc)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,,,,0,,,,8,,,1,5,0,,,,3,2,0,4,6,1,,,5,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.setUan(PhoneNumberDesc)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,,,,0,,,,8,,,1,5,0,,,,3,2,0,4,6,1,,,5,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.setVoicemail(PhoneNumberDesc)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,,,,0,,,,8,,,1,5,0,,,,3,2,0,4,6,1,,,5,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.setVoip(PhoneNumberDesc)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,,,,0,,,,8,,,1,5,0,,,,3,2,0,4,6,1,,,5,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadata.writeExternal(ObjectOutput)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,124,,,,13,,,,111,,,3,84,0,,,,8,33554432,8,63,89,5,,,84,,,26,26,26,1,0,,,,,0,,1,0,,,0.00,26,26,26,1
Public Static Class,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadataCollection",1,1,1,1,4,0,4,0,2,2,2,1,,1,1,,,,7,1,,,,8,8,0,0,0,8,,56,,,,7,,,,43,,,16,21,6,,,,,,,22,36,18,,,18,,,,,,,,2,2,2,1,,1,1,,25,25,0.14,11,11,11,8
Public Static Class,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadataCollection.Builder",1,1,1,1,3,0,3,0,1,0,0,0,,0,0,,,,1,0,,,,1,9,0,0,0,1,,10,,,,0,,,,5,,,2,1,5,,,,,,,1,3,2,,,1,,,,,,,,1,1,1,1,,2,0,,0,0,1.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadataCollection.Builder.build()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Constructor,"com.google.i18n.phonenumbers.Phonemetadata.PhoneMetadataCollection.PhoneMetadataCollection()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,,,,1,,,1,0,0,,,,1,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
